route_pattern,example_url,page_type,source_file,rendering_mode,indexability_expected,found_status_behavior,canonical_expected,canonical_found,robots_meta_found,x_robots_tag_found,title_found,meta_description_found,h1_found,structured_data_types_found,sitemap_included,sitemap_lastmod,hreflang_found,og_tags_found,primary_content_server_visible,answer_block_found,internal_links_found,image_alt_quality,performance_risk,priority,notes
/areas/riverside,https://www.mothebroker.com/areas/riverside,area,app/areas/riverside/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/riverside,direct or helper,,,yes,yes,not detected,,yes,2026-04-15T23:52:40.476Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/roseville,https://www.mothebroker.com/areas/roseville,area,app/areas/roseville/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/roseville,direct or helper,,,yes,yes,not detected,,yes,2026-04-15T23:52:40.476Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/san-bernardino,https://www.mothebroker.com/areas/san-bernardino,area,app/areas/san-bernardino/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/san-bernardino,direct or helper,,,yes,yes,not detected,,yes,2026-04-15T23:52:40.476Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/san-clemente-cash-out-refinance,https://www.mothebroker.com/areas/san-clemente-cash-out-refinance,area,app/areas/san-clemente-cash-out-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/san-clemente-cash-out-refinance,not detected in file,,,yes,not detected,not detected,,yes,2026-03-31T05:12:20.774Z,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/san-clemente-rate-term-refinance,https://www.mothebroker.com/areas/san-clemente-rate-term-refinance,area,app/areas/san-clemente-rate-term-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/san-clemente-rate-term-refinance,not detected in file,,,yes,not detected,not detected,,yes,2026-03-31T05:12:20.774Z,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/santa-ana-mortgage-broker,https://www.mothebroker.com/areas/santa-ana-mortgage-broker,area,app/areas/santa-ana-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/santa-ana-mortgage-broker,direct or helper,,,yes,yes,yes,,yes,2026-04-08T05:12:25.708Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/areas/santa-ana-mortgage-rates,https://www.mothebroker.com/areas/santa-ana-mortgage-rates,area,app/areas/santa-ana-mortgage-rates/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,not detected,,no,,yes,yes,"likely yes, server source",not detected,not detected,no local image alt detected,low,P3,noindex
/areas/santa-ana-refinance-rates,https://www.mothebroker.com/areas/santa-ana-refinance-rates,area,app/areas/santa-ana-refinance-rates/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,yes,"noindex, nofollow",yes,yes,not detected,,no,,yes,yes,"likely yes, server source",not detected,not detected,no local image alt detected,low,P3,noindex
/areas/seal-beach-mortgage-broker,https://www.mothebroker.com/areas/seal-beach-mortgage-broker,area,app/areas/seal-beach-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/seal-beach-mortgage-broker,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|Place|GeoCoordinates|FAQPage|Question|Answer,yes,2026-02-02T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/areas/spokane,https://www.mothebroker.com/areas/spokane,area,app/areas/spokane/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/spokane,direct or helper,,,yes,yes,not detected,,yes,2026-04-15T23:52:40.476Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/stockton,https://www.mothebroker.com/areas/stockton,area,app/areas/stockton/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/stockton,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.429Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/tacoma,https://www.mothebroker.com/areas/tacoma,area,app/areas/tacoma/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/tacoma,direct or helper,,,yes,yes,not detected,,yes,2026-04-15T23:52:40.476Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/temecula,https://www.mothebroker.com/areas/temecula,area,app/areas/temecula/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/temecula,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.429Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/torrance,https://www.mothebroker.com/areas/torrance,area,app/areas/torrance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/torrance,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.429Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/vancouver-wa,https://www.mothebroker.com/areas/vancouver-wa,area,app/areas/vancouver-wa/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/vancouver-wa,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.430Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/washington,https://www.mothebroker.com/areas/washington,area,app/areas/washington/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/washington,direct or helper,,,yes,yes,yes,,yes,2026-03-31T05:12:20.776Z,yes,not detected,"likely yes, server source",not detected,yes,no local image alt detected,low,P3,indexable
/areas/westminster-mortgage-broker,https://www.mothebroker.com/areas/westminster-mortgage-broker,area,app/areas/westminster-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/westminster-mortgage-broker,not detected in file,yes,,yes,not detected,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/whittier,https://www.mothebroker.com/areas/whittier,area,app/areas/whittier/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/whittier,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.430Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/yorba-linda,https://www.mothebroker.com/areas/yorba-linda,area,app/areas/yorba-linda/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/yorba-linda,direct or helper,,,yes,yes,not detected,,yes,2026-04-16T01:13:27.430Z,yes,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/yorba-linda-cash-out-refinance,https://www.mothebroker.com/areas/yorba-linda-cash-out-refinance,area,app/areas/yorba-linda-cash-out-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/yorba-linda-cash-out-refinance,not detected in file,,,yes,not detected,not detected,,yes,2026-03-31T05:12:20.777Z,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/yorba-linda-mortgage-broker,https://www.mothebroker.com/areas/yorba-linda-mortgage-broker,area,app/areas/yorba-linda-mortgage-broker/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/yorba-linda-mortgage-broker,not detected in file,yes,,yes,not detected,not detected,,no,,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/areas/yorba-linda-mortgage-rates,https://www.mothebroker.com/areas/yorba-linda-mortgage-rates,area,app/areas/yorba-linda-mortgage-rates/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,yes,"noindex, nofollow",yes,yes,not detected,,no,,yes,yes,"likely yes, server source",not detected,not detected,no local image alt detected,low,P3,noindex
/areas/yorba-linda-rate-term-refinance,https://www.mothebroker.com/areas/yorba-linda-rate-term-refinance,area,app/areas/yorba-linda-rate-term-refinance/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/areas/yorba-linda-rate-term-refinance,not detected in file,,,yes,not detected,not detected,,yes,2026-03-31T05:12:20.778Z,not detected,not detected,"likely yes, server source",not detected,not detected,no local image alt detected,low,P2,indexable
/blog,https://www.mothebroker.com/blog,blog,app/blog/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog,direct or helper,,,yes,yes,yes,,yes,2026-04-15T17:12:44.854Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/200-lender-advantage,https://www.mothebroker.com/blog/200-lender-advantage,blog,app/blog/200-lender-advantage/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/200-lender-advantage,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/200-lender-advantage-explained-2026,https://www.mothebroker.com/blog/200-lender-advantage-explained-2026,blog,app/blog/200-lender-advantage-explained-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/200-lender-advantage-explained-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,yes,2026-01-21T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/adu-financing-home-equity-california-2026,https://www.mothebroker.com/blog/adu-financing-home-equity-california-2026,blog,app/blog/adu-financing-home-equity-california-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/adu-financing-home-equity-california-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,yes,2026-02-16T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/aliso-viejo-mortgage-guide-2026,https://www.mothebroker.com/blog/aliso-viejo-mortgage-guide-2026,blog,app/blog/aliso-viejo-mortgage-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/aliso-viejo-mortgage-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage,yes,2026-01-18T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/arm-to-fixed-refinance-strategy-2026,https://www.mothebroker.com/blog/arm-to-fixed-refinance-strategy-2026,blog,app/blog/arm-to-fixed-refinance-strategy-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/arm-to-fixed-refinance-strategy-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-04T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/asset-depletion-loans-guide-2026,https://www.mothebroker.com/blog/asset-depletion-loans-guide-2026,blog,app/blog/asset-depletion-loans-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/asset-depletion-loans-guide-2026,direct or helper,yes,,yes,yes,yes,Article|Person|Organization|WebPage,no,,yes,not detected,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,indexable
/blog/assumable-mortgage-loan-assumption-guide-2026,https://www.mothebroker.com/blog/assumable-mortgage-loan-assumption-guide-2026,blog,app/blog/assumable-mortgage-loan-assumption-guide-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/assumable-mortgage-loan-assumption-guide-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,yes,2026-03-05T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
